,Unnamed: 0,voters.id,proposalID.id,support,single_vote,name
0,0,0x0000000c50489ced5f512c74fb11ba9af3a03e13,87,1,9804783437880000000000,clairvoyantlabs.eth
1,1,0x0000000c50489ced5f512c74fb11ba9af3a03e13,89,1,9804783437880000000000,clairvoyantlabs.eth
2,2,0x0000000c50489ced5f512c74fb11ba9af3a03e13,90,1,9804783437880000000000,clairvoyantlabs.eth
3,3,0x0000000c50489ced5f512c74fb11ba9af3a03e13,92,1,9804783437880000000000,clairvoyantlabs.eth
4,4,0x0000000c50489ced5f512c74fb11ba9af3a03e13,93,0,9804783437880000000000,clairvoyantlabs.eth
5,5,0x0003cb0009e52e6ca64b4744a1601e9f1d6ef130,111,1,4000000000000000,
6,6,0x0006e4548aed4502ec8c844567840ce6ef1013f5,43,1,38110144938082669,
7,7,0x002479a9350070cd97261bccf03156a21f0c471f,43,1,25000000000000000,
8,8,0x00432772ed25d4eb3c6eb26dc461239b35cf8760,93,1,0,slmplex.eth
9,9,0x00432772ed25d4eb3c6eb26dc461239b35cf8760,111,1,0,slmplex.eth
10,10,0x005a61772557bef9a3e65a7b87eaccce34f2700e,108,1,60000000000000000,
11,11,0x00ee80c322d6e956d2629a73223605bbda946f2d,93,1,29531940000000000,bigplayer.eth
12,12,0x00ee80c322d6e956d2629a73223605bbda946f2d,105,1,29531940000000000,bigplayer.eth
13,13,0x00ee80c322d6e956d2629a73223605bbda946f2d,111,1,29531940000000000,bigplayer.eth
14,14,0x0124fd98566fb966d118bfb70650cac960dd6c2c,108,1,60000000000000000,
15,15,0x0133b67aec5d8a3959840385ff6f5aba4f85f894,108,1,60000000000000000,
16,16,0x014607f2d6477badd9d74bf2c5d6356e29a9b957,109,0,0,btc520.eth
17,17,0x016e9153a386d53c6fc0ca2d6a56dbb3834dc4b7,108,1,500000000000000000,
18,18,0x016e9153a386d53c6fc0ca2d6a56dbb3834dc4b7,109,0,500000000000000000,
19,19,0x016e9153a386d53c6fc0ca2d6a56dbb3834dc4b7,110,1,500000000000000000,
20,20,0x016e9153a386d53c6fc0ca2d6a56dbb3834dc4b7,111,1,500000000000000000,
21,21,0x016e9153a386d53c6fc0ca2d6a56dbb3834dc4b7,112,0,500000000000000000,
22,22,0x01ac3ff155739d34948f1af53f24524149c9d928,111,1,0,hackbot.eth
23,23,0x01e9c4f4d8318e2a0a2c4eb09dffee95bce8dde0,86,1,0,
24,24,0x01e9c4f4d8318e2a0a2c4eb09dffee95bce8dde0,87,1,0,
25,25,0x02cb44df23e2a5840eef59dbed570aad6401d3fa,111,1,0,id721.eth
26,26,0x03154b9e76b3e6eb27357ccfd638f9ac9085e8b3,93,1,10000000000000000,848eth.eth
27,27,0x03154b9e76b3e6eb27357ccfd638f9ac9085e8b3,105,1,10000000000000000,848eth.eth
28,28,0x031d2da6a39dfe83c314df7c2e7a74bfad01773b,105,1,11000000000000000,shanshan33.eth
29,29,0x031d2da6a39dfe83c314df7c2e7a74bfad01773b,109,0,11000000000000000,shanshan33.eth
30,30,0x031d2da6a39dfe83c314df7c2e7a74bfad01773b,111,1,11000000000000000,shanshan33.eth
31,31,0x038584760d78f85412a5738bd014c8e0356b2aaa,105,1,100000000000000000,aoligei11.eth
32,32,0x03f061f6357195dbb545820a6cd9a2ed2b087618,43,1,23019700158264145457,
33,33,0x03f061f6357195dbb545820a6cd9a2ed2b087618,44,1,23019700158264145457,
34,34,0x03f061f6357195dbb545820a6cd9a2ed2b087618,49,1,24010361375125127372,
35,35,0x03f061f6357195dbb545820a6cd9a2ed2b087618,50,1,24010361375125127372,
36,36,0x03f061f6357195dbb545820a6cd9a2ed2b087618,51,1,24010361375125127372,
37,37,0x03f061f6357195dbb545820a6cd9a2ed2b087618,56,1,25082127997109355496,
38,38,0x03f061f6357195dbb545820a6cd9a2ed2b087618,57,1,25082127997109355496,
39,39,0x03f061f6357195dbb545820a6cd9a2ed2b087618,58,1,25082127997109355496,
40,40,0x03f061f6357195dbb545820a6cd9a2ed2b087618,59,1,25082127997109355496,
41,41,0x03f061f6357195dbb545820a6cd9a2ed2b087618,60,1,25082127997109355496,
42,42,0x03f061f6357195dbb545820a6cd9a2ed2b087618,61,1,25082127997109355496,
43,43,0x03f061f6357195dbb545820a6cd9a2ed2b087618,62,1,25082127997109355496,
44,44,0x03f061f6357195dbb545820a6cd9a2ed2b087618,65,1,25753177807138587148,
45,45,0x03f061f6357195dbb545820a6cd9a2ed2b087618,67,1,26013690080089174525,
46,46,0x03f061f6357195dbb545820a6cd9a2ed2b087618,69,1,26013690080089174525,
47,47,0x0435f8bc13635bf3cb934242072eea3eeb09d73e,108,1,1384234339299001248,gastrocrypto.eth
48,48,0x046a65107b7f4ca5ba7742b928303c0f0917d843,105,1,200000000000000000,
49,49,0x046a65107b7f4ca5ba7742b928303c0f0917d843,111,1,200000000000000000,
50,50,0x046abfc06897e8a86542047d6b22e931fe99bee5,111,1,10000000000000000,
51,51,0x046f601cbcbfa162228897ac75c9b61daf5cee5f,112,1,0,solscan.eth
52,52,0x04e4f47e79b9b1a66f736b6797fe13f25e581c11,109,0,0,balldao.eth
53,53,0x04e6720771508f835765e95cdc0ff71cf31403ba,99,1,11000000000000000,
54,54,0x04e96cdcfbcce8c972c5f976117784933e0cc6af,105,1,12484770000000000,botao.eth
55,55,0x0516cf37b67235e07af38ad8e388d0e68089b0f2,93,1,0,soseth.eth
56,56,0x0516cf37b67235e07af38ad8e388d0e68089b0f2,105,1,0,soseth.eth
57,57,0x0516cf37b67235e07af38ad8e388d0e68089b0f2,106,1,0,soseth.eth
58,58,0x0516cf37b67235e07af38ad8e388d0e68089b0f2,111,1,0,soseth.eth
59,59,0x0585c0d0aedf071a07992ad650bdc047cef0c04f,111,1,22000000000000000,
60,60,0x0585c0d0aedf071a07992ad650bdc047cef0c04f,112,1,22000000000000000,
61,61,0x0586cc847c82397c443992facdc8cae0dba46956,93,1,10000000000000000,818eth.eth
62,62,0x0586cc847c82397c443992facdc8cae0dba46956,105,1,10000000000000000,818eth.eth
63,63,0x0586fcc2d0d400596ff326f30debaa3a79e33c25,93,1,0,
64,64,0x0586fcc2d0d400596ff326f30debaa3a79e33c25,105,1,0,
65,65,0x059b254553bb97ca61a99c2bbdbefb594aa94365,111,1,0,keming.eth
66,66,0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87,108,1,50000000000000000,xiangleek.eth
67,67,0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87,111,1,50000000000000000,xiangleek.eth
68,68,0x05ac3d28434804ec02ed9472490fc42d7e9e646d,110,1,2736942638247088000,wcrypto.eth
69,69,0x05ac3d28434804ec02ed9472490fc42d7e9e646d,111,1,2736942638247088000,wcrypto.eth
70,70,0x05d3a6ed1f18bfa9390e0526305b84dbca8759e1,109,0,0,sakle.eth
71,71,0x062cfd4c3e7eca748fd1d1e18bcf7561cad364c1,108,1,60000000000000000,
72,72,0x062f0b4babbf86e636809ccb5e1d02b8e45d8491,105,1,0,
73,73,0x064a768bb4e79f22ba0dcb3c5d2421ae32d51003,105,1,50000000000000000,518618.eth
74,74,0x064a768bb4e79f22ba0dcb3c5d2421ae32d51003,111,1,50000000000000000,518618.eth
75,75,0x0666f0efbde4d5043b00ff62a77308af5c6d3f38,66,1,11050898000000000000,
76,76,0x068db2a4655158bc61e6147c0015bd2c63b4cf08,93,1,10000000000000000,868eth.eth
77,77,0x068db2a4655158bc61e6147c0015bd2c63b4cf08,105,1,10000000000000000,868eth.eth
78,78,0x068f389a4099fe892c252349a18fb79110ea0d7c,105,1,100000000000000000,rabbitbaby.eth
79,79,0x06b5255e2560460f707a0ec983c0d17888b749be,110,1,1220612460194608355,l1otta.eth
80,80,0x06c4865ab16c9c760622f19a313a2e637e2e66a2,90,1,90842091182632197,aevolve.eth
81,81,0x06c4865ab16c9c760622f19a313a2e637e2e66a2,111,1,90842091182632197,aevolve.eth
82,82,0x06c4865ab16c9c760622f19a313a2e637e2e66a2,112,1,90842091182632197,aevolve.eth
83,83,0x06d025ea6754da7af4ddcf51cc860b8f6293e88f,105,1,100000000000000000,
84,84,0x06fb028ba0cb89f9b9049a066e784fd3b8662030,93,1,200000000000000000,h13ua.eth
85,85,0x06fb028ba0cb89f9b9049a066e784fd3b8662030,105,1,200000000000000000,h13ua.eth
86,86,0x06fb028ba0cb89f9b9049a066e784fd3b8662030,106,1,200000000000000000,h13ua.eth
87,87,0x06fb028ba0cb89f9b9049a066e784fd3b8662030,111,1,200000000000000000,h13ua.eth
88,88,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,49,1,50000000000000000000000,upennblockchain.eth
89,89,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,50,1,50000000000000000000000,upennblockchain.eth
90,90,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,54,1,50000000000000000000000,upennblockchain.eth
91,91,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,56,1,50000000000000000000000,upennblockchain.eth
92,92,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,57,1,50000000000000000000000,upennblockchain.eth
93,93,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,59,1,50000000000000000000000,upennblockchain.eth
94,94,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,60,1,50000000000000000000000,upennblockchain.eth
95,95,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,61,1,50000000000000000000000,upennblockchain.eth
96,96,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,63,0,50000000000000000000000,upennblockchain.eth
97,97,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,66,1,50000000000000000000000,upennblockchain.eth
98,98,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,68,1,50000000000000000000000,upennblockchain.eth
99,99,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,70,0,50000000000000000000000,upennblockchain.eth
100,100,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,71,1,50000000000000000000000,upennblockchain.eth
101,101,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,73,1,50000000000000000000000,upennblockchain.eth
102,102,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,74,1,50000000000000000000000,upennblockchain.eth
103,103,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,76,1,50000000000000000000000,upennblockchain.eth
104,104,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,78,1,50000000000000000000000,upennblockchain.eth
105,105,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,82,1,50000000000000000000000,upennblockchain.eth
106,106,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,83,1,50000000000000000000000,upennblockchain.eth
107,107,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,84,0,50000000000000000000000,upennblockchain.eth
108,108,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,85,1,50000000000000000000000,upennblockchain.eth
109,109,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,87,1,50000000000000000000000,upennblockchain.eth
110,110,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,89,1,50000000000000000000000,upennblockchain.eth
111,111,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,93,1,50000000000000000000000,upennblockchain.eth
112,112,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,96,1,50000000000000000000000,upennblockchain.eth
113,113,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,97,1,50000000000000000000000,upennblockchain.eth
114,114,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,98,1,50000000000000000000000,upennblockchain.eth
115,115,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,100,1,50000000000000000000000,upennblockchain.eth
116,116,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,101,1,50000000000000000000000,upennblockchain.eth
117,117,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,105,1,50000000000000000000000,upennblockchain.eth
118,118,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,106,1,50000000000000000000000,upennblockchain.eth
119,119,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,107,1,50000000000000000000000,upennblockchain.eth
120,120,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,108,1,50000000000000000000000,upennblockchain.eth
121,121,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,109,0,50000000000000000000000,upennblockchain.eth
122,122,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,110,1,50000000000000000000000,upennblockchain.eth
123,123,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,111,1,50000000000000000000000,upennblockchain.eth
124,124,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,112,1,50000000000000000000000,upennblockchain.eth
125,125,0x07450986773f22507c919483dccfb9d348ef042e,108,1,300000000000000000,0xcerberus.eth
126,126,0x07450986773f22507c919483dccfb9d348ef042e,109,0,300000000000000000,0xcerberus.eth
127,127,0x07450986773f22507c919483dccfb9d348ef042e,111,1,300000000000000000,0xcerberus.eth
128,128,0x07450986773f22507c919483dccfb9d348ef042e,112,1,300000000000000000,0xcerberus.eth
129,129,0x0754cad37754255e9c84c95ca3ecf0e6321376dd,89,1,5000000000000000,
130,130,0x07722608a61d9014462d3cb0bf00420fe8a5adff,111,1,4000000000000000,
131,131,0x07d5e9d8e87d2bd41f5b554f87034b7d50aa0103,51,0,0,alicehome.eth
132,132,0x07d5e9d8e87d2bd41f5b554f87034b7d50aa0103,52,1,0,alicehome.eth
133,133,0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb,100,1,0,shenyez.eth
134,134,0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb,105,1,200000000000000000,shenyez.eth
135,135,0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb,109,0,200000000000000000,shenyez.eth
136,136,0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb,111,1,200000000000000000,shenyez.eth
137,137,0x083ba491dabb3827f2cfb1e902508dd1ea5d61d3,105,1,10000000000000000,
138,138,0x0852da88800f936ff3fd4c98f236cc6912e4e593,108,1,60000000000000000,
139,139,0x085ed975a8b6b860de3c2b871da60a3f9f48a5b8,109,1,0,live7.eth
140,140,0x085ed975a8b6b860de3c2b871da60a3f9f48a5b8,111,1,0,live7.eth
141,141,0x089dca5f159e492b70660f8d95e9698a09d38a0b,105,1,100000000000000000,
142,142,0x09988e9aeb8c0b835619305abfe2ce68fea17722,92,1,76000000000000000000,dermot.eth
143,143,0x09fa8fd60403a6d5d7fcac30bfc5c63f2811ace7,108,1,186984255696435001,lenas.eth
144,144,0x09fa8fd60403a6d5d7fcac30bfc5c63f2811ace7,109,1,186984255696435001,lenas.eth
145,145,0x09fa8fd60403a6d5d7fcac30bfc5c63f2811ace7,110,1,186984255696435001,lenas.eth
146,146,0x09fa8fd60403a6d5d7fcac30bfc5c63f2811ace7,111,1,186984255696435001,lenas.eth
147,147,0x0a030ed2b5b7bc9fe8676e1be40cc228e66b3b55,100,1,30000000000000000,
148,148,0x0a030ed2b5b7bc9fe8676e1be40cc228e66b3b55,105,1,30000000000000000,
149,149,0x0a09cd09b0107bb98a83f211704f036eca94b92e,50,1,15000000000000000000000,
150,150,0x0a09cd09b0107bb98a83f211704f036eca94b92e,57,1,15000000000000000000000,
151,151,0x0a09cd09b0107bb98a83f211704f036eca94b92e,60,1,15000000000000000000000,
152,152,0x0a09cd09b0107bb98a83f211704f036eca94b92e,63,1,15000000000000000000000,
153,153,0x0a09cd09b0107bb98a83f211704f036eca94b92e,64,1,15000000000000000000000,
154,154,0x0a09cd09b0107bb98a83f211704f036eca94b92e,67,1,15000000000000000000000,
155,155,0x0a09cd09b0107bb98a83f211704f036eca94b92e,70,1,15000000000000000000000,
156,156,0x0a09cd09b0107bb98a83f211704f036eca94b92e,83,1,15000000000000000000000,
157,157,0x0a256324b1d9fb59d4c490d93c8d5555f2fe4c7a,109,0,0,
158,158,0x0a66f9082e72bd32139455066206bb29fe48c8b3,105,1,10000000000000000,
159,159,0x0aebe55030c3c578605a75e0fe1514ffa5ffd7fd,111,1,0,torswap.eth
160,160,0x0af34b996d21c2e6455c8896a7a6674f6c233bc1,105,0,100000000000000000,bestdooo.eth
161,161,0x0b3240851e92ffc80e837f53aa7560cbe1290f57,105,1,10000000000000000,0x0461.eth
162,162,0x0b5908f463e955ad7817921972c7a531cceea054,43,1,25000000000000000,
163,163,0x0c7cdee7f65f2be9d3d241a8caf43fd2773e263b,111,1,0,wealthfreedom.eth
164,164,0x0c9f37f77bea2c6e6f15c1a8c4d7316a3ee7408b,111,1,0,mukaishima.eth
165,165,0x0c9f37f77bea2c6e6f15c1a8c4d7316a3ee7408b,112,1,0,mukaishima.eth
166,166,0x0ce152623649e9b8f514ba0cb530f035b7552c35,86,1,0,
167,167,0x0ce152623649e9b8f514ba0cb530f035b7552c35,89,0,10000000000000000,
168,168,0x0ce152623649e9b8f514ba0cb530f035b7552c35,92,1,10000000000000000,
169,169,0x0d15992f28c3a2db5b13c9c481ae5c4651556688,90,1,0,
170,170,0x0d15992f28c3a2db5b13c9c481ae5c4651556688,92,1,10000000000000000,
171,171,0x0d17210ad8c58b9fb47066629f3325ee73648ca0,111,1,1200000000000000,
172,172,0x0d6a42558f44279dcfa8f81d22f28794ee423244,109,1,0,baqi369.eth
173,173,0x0d9c4023fa9483e348d7e04dec0ae1698461b572,108,1,0,masonmount10.eth
174,174,0x0da1d27ab726669ed32ff3963cd9167ffaa04742,105,1,10000000000000000,0xygg.eth
175,175,0x0dad16a9fd51567de634432a62cb0a0aabaaeaaa,111,1,0,68461.eth
176,176,0x0dc035f2ba5d9aae02c873aa76714a98e6de1111,99,1,50000000000000000,0xcandy.eth
177,177,0x0dc1f2633d657122d67735d9606e0b29f5523aef,44,1,1000835678570277444,
178,178,0x0dc1f2633d657122d67735d9606e0b29f5523aef,50,1,1000835678570277444,
179,179,0x0dc1f2633d657122d67735d9606e0b29f5523aef,51,0,1000835678570277444,
180,180,0x0dc1f2633d657122d67735d9606e0b29f5523aef,52,1,1000835678570277444,
181,181,0x0dfb596b2b071c581fce96ef2299ce4f7dd4a842,111,1,0,commonspace.eth
182,182,0x0e26f5bd12eafae9753e2741f2dc151be894070a,111,1,0,
183,183,0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3,90,1,0,datiger.eth
184,184,0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3,92,1,100000000000000000,datiger.eth
185,185,0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3,93,1,100000000000000000,datiger.eth
186,186,0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3,105,1,100000000000000000,datiger.eth
187,187,0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3,111,1,1001000000000000000,datiger.eth
188,188,0x0e6aed5b0a6d815c21512d928221773f9bd124f2,112,1,0,
189,189,0x0ec34c4ce8ecae920f3c62a1f3b6ee3b8c14a20b,111,1,0,linkmeta.eth
190,190,0x0ef8ef43f20a27f096b420e4a5f59241470545fd,86,1,0,
191,191,0x0ef8ef43f20a27f096b420e4a5f59241470545fd,87,1,0,
192,192,0x0f7e46d4a4397d06d43567c9f161ec2bba57cf8e,105,1,200000000000000000,shengg.eth
193,193,0x0f7e46d4a4397d06d43567c9f161ec2bba57cf8e,106,1,200000000000000000,shengg.eth
194,194,0x0f7e46d4a4397d06d43567c9f161ec2bba57cf8e,111,1,200000000000000000,shengg.eth
195,195,0x0f831a90fd7cd559404b77d4b42aa3ef4cc28a63,109,0,95635205992460926,b3rtone.eth
196,196,0x0f831a90fd7cd559404b77d4b42aa3ef4cc28a63,110,1,95635205992460926,b3rtone.eth
197,197,0x0f831a90fd7cd559404b77d4b42aa3ef4cc28a63,111,1,95635205992460926,b3rtone.eth
198,198,0x0f831a90fd7cd559404b77d4b42aa3ef4cc28a63,112,1,95635205992460926,b3rtone.eth
199,199,0x0f8361ef329b43fa48ac66a7cd8f619c517274f1,60,1,0,zakk1115.eth
200,200,0x0f8361ef329b43fa48ac66a7cd8f619c517274f1,64,1,0,zakk1115.eth
201,201,0x0f8aca6bb8d86bba87892efab1e19491c97387b7,93,1,7000030000000000,
202,202,0x0fa17d5df4b69a0e32e91b8ce0b9917190a3de86,111,1,0,bebops.eth
203,203,0x0fd9e5a9b202c017c4f59072100fa4cf9404ee38,111,1,0,daidan.eth
204,204,0x0feccdffea0a8ec5f37a9b0343b72f2639ba302b,86,1,0,
205,205,0x0feccdffea0a8ec5f37a9b0343b72f2639ba302b,87,1,0,
206,206,0x0ff9b6ab6ec58ceb6d5ae8a1690dd5a0959ad002,111,1,0,xinyubtc.eth
207,207,0x1002bad0184fe017811b343a68089d4cb0150607,111,1,0,autofund.eth
208,208,0x102717d982642b294ad4033b04f7b6262dac915f,111,1,2000000000000000,
209,209,0x10865b0acb89cce3850d217f22cd98946cf3605c,109,0,150000000000000000,iceyybin.eth
210,210,0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92,50,1,38055287155236818274633,
211,211,0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92,53,1,38280712773471633277145,
212,212,0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92,54,1,38299652577919996491293,
213,213,0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92,56,1,42476270829036598702113,
214,214,0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92,57,1,41883835895919109396112,
215,215,0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92,58,1,42192177185297199222194,
216,216,0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92,59,1,48948714248557551933068,
217,217,0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92,60,1,48948714248557551933070,
218,218,0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92,61,1,52635586020779949474034,
219,219,0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92,62,1,52157008058565898087707,
220,220,0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92,63,0,51799177830514217294741,
221,221,0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92,64,1,51781493894816051079685,
222,222,0x110ef3690d553584073016287f3406955430c8ab,92,1,60000000000000000,
223,223,0x110ef3690d553584073016287f3406955430c8ab,93,1,60000000000000000,
224,224,0x110ef3690d553584073016287f3406955430c8ab,105,1,60000000000000000,
225,225,0x1122180c9a9ea776f27b2b91a4b9dc1a8a9fe5ed,112,1,300000000000000000,
226,226,0x11573bc2152e215ed3071d7668084518cbbed215,105,1,0,360official.eth
227,227,0x11573bc2152e215ed3071d7668084518cbbed215,109,1,300000000000000000,360official.eth
228,228,0x116c39d55877f5f6cc657e245bb22597f57f4800,64,1,0,
229,229,0x116c39d55877f5f6cc657e245bb22597f57f4800,89,1,30978837105938300,
230,230,0x119383b0051e920d6161cee971247d625b8d69cb,93,1,0,
231,231,0x119383b0051e920d6161cee971247d625b8d69cb,111,1,0,
232,232,0x11a6797a5274344568cfc7a425c4d91079813e90,109,0,200000000000000000,goldenp.eth
233,233,0x11a6797a5274344568cfc7a425c4d91079813e90,111,1,200000000000000000,goldenp.eth
234,234,0x12a282d228b306e08aff9a9a98ad45df1822062a,109,1,200000000000000000,528088.eth
235,235,0x12a282d228b306e08aff9a9a98ad45df1822062a,111,1,200000000000000000,528088.eth
236,236,0x12aa51398f4369add0e3522ccb3298f99080a9b2,105,1,10000000000000000,
237,237,0x12cd3dca194161fe3535755075499f115982ee63,109,1,500000000000000000,fengfei.eth
238,238,0x12cd3dca194161fe3535755075499f115982ee63,111,1,500000000000000000,fengfei.eth
239,239,0x132b8f3cc1d96c76b1aa0b21a5da4288e8f2d464,111,1,0,playverse.eth
240,240,0x139996f03378e1a6b5decf2c58b20926e75b7ac4,109,0,0,liquidxyz.eth
241,241,0x13ac0d7bb293163922ca296a0c3fb1b236c815f0,93,1,10000000000000000,88888888eth.eth
242,242,0x13ac0d7bb293163922ca296a0c3fb1b236c815f0,105,1,10000000000000000,88888888eth.eth
243,243,0x13b15d05854f4d9f87b03edf6a96f8116aaf0b75,111,1,0,gas18.eth
244,244,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,47,1,50008927984948414944996,
245,245,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,50,1,50008927984948414944996,
246,246,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,51,1,50008927984948414944996,
247,247,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,52,1,50008927984948414944996,
248,248,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,53,1,50000000000000000000000,
249,249,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,54,1,50000000000000000000000,
250,250,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,56,1,50000000000000000000000,
251,251,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,57,1,50000000000000000000000,
252,252,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,59,0,50000000000000000000000,
253,253,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,60,0,50000000000000000000000,
254,254,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,61,1,50000000000000000000000,
255,255,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,62,1,50000000000000000000000,
256,256,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,64,1,50000000000000000000000,
257,257,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,67,0,50000000000000000000000,
258,258,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,68,1,50000000000000000000000,
259,259,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,83,1,50000000000000000000000,
260,260,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,84,0,50000000000000000000000,
261,261,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,86,1,50000000000000000000000,
262,262,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,89,1,50000000000000000000000,
263,263,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,90,1,50000000000000000000000,
264,264,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,92,1,50000000000000000000000,
265,265,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,93,1,50000000000000000000000,
266,266,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,99,1,50000000000000000000000,
267,267,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,100,0,50000000000000000000000,
268,268,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,101,1,50000000000000000000000,
269,269,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,102,1,50000000000000000000000,
270,270,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,103,1,50000000000000000000000,
271,271,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,107,1,50000000000000000000000,
272,272,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,110,1,50008964634742166790431,
273,273,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,111,1,50008964634742166790431,
274,274,0x13dda63c28bb95fe9822fea43ad5feaa966636a9,92,1,348925849689311773,likerogue.eth
275,275,0x13dda63c28bb95fe9822fea43ad5feaa966636a9,93,1,348925849689311773,likerogue.eth
276,276,0x13dda63c28bb95fe9822fea43ad5feaa966636a9,98,1,348925849689311773,likerogue.eth
277,277,0x13dda63c28bb95fe9822fea43ad5feaa966636a9,112,1,348925849689311773,likerogue.eth
278,278,0x13fe0685c4e06bb8bd2ca1bad6607da73cc9901a,111,1,0,num005.eth
279,279,0x14133dd0285c5804646482d4743c048e2a5ae2ec,111,1,10000000000000000,
280,280,0x146dac38060ad45f8ef41100b515083e953611a5,99,1,75000000000000000,
281,281,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,43,1,22853083961202207633078,
282,282,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,44,1,23636342183685106462089,
