,proposalID.id,voters.id,support,single_vote
1180,105,0x55155065f66c978ac724f2973739a9495374155c,1,16600000000000000
2314,105,0xa1b5af8eccc097fac2a68f878754aa8202092bab,1,101000000000000000
1282,105,0x5e392bf2355bb6e0f6c2a57f78b2486b64bf1d31,1,0
31,105,0x038584760d78f85412a5738bd014c8e0356b2aaa,1,100000000000000000
2319,105,0xa1cad48e9844d850f066376e1f1e04147b16619e,1,200000000000000000
976,105,0x49b3d93d811d33798401be37677e523bdbbe1708,1,10000000000000000
28,105,0x031d2da6a39dfe83c314df7c2e7a74bfad01773b,1,11000000000000000
1279,105,0x5e1610784f0b8c1cd1df8170ec28a59e94cb5c0d,1,75000000000000000
48,105,0x046a65107b7f4ca5ba7742b928303c0f0917d843,1,200000000000000000
943,105,0x45ed9ba34166d3ff6834f0a2709d034eb9320450,1,40000000000000000
27,105,0x03154b9e76b3e6eb27357ccfd638f9ac9085e8b3,1,10000000000000000
1187,105,0x5631b1e09c119dfb13922a4db8d33287f87eed6d,1,10000000000000000
1188,105,0x564a4877c7173e5d800e6849d3271dbeccfa5c28,1,10000000000000000
1170,105,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87597598231759879091047
2156,105,0x986a8b2b4d9fdd8dd6431c08a7f2e892aeda1839,1,10000000000000000
2339,106,0xa38f82506c3ab79816d625ad286574133fc6f4e9,1,200000000000000000
1840,106,0x873006922e4a4140c9be3e19c5cbb293cfbb1571,1,1014996475469617791
1845,106,0x8755f08374bb0bc598681c324913cbde3283ac18,1,124635491816387420
1754,106,0x843aa999827ae6d187f8a5b6ab4afb1b1597551d,1,25649860000000000
1752,106,0x83f4ed64d635119edcb539f5de1bc192de3d934a,1,200000000000000000
623,106,0x300871c1c6024f8f9a7afe3bf22f3d538c8b96ae,1,0
1094,106,0x529408a6962bae6ca5328874d633738116b89b05,1,124636777729844936
584,106,0x2c0badc1679fb7666e4705ef3c0084654bc81673,1,187727560000000000
1297,106,0x601091af1314491f4e3088f8f0fff80d31fb0e1e,1,1051245509600815506
1857,106,0x885ea391039e0fa3f6833a1f3b6d7433b5b69bb6,1,1406638019587899
1283,106,0x5e392bf2355bb6e0f6c2a57f78b2486b64bf1d31,1,0
380,106,0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642,1,200000000000000000
457,106,0x2145814e43a49844d7f03a4d00fc240c7c8e329b,1,0
1113,106,0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a,1,50000000000000000000000
434,106,0x1f63690d46ac591366508eb66ff585f6d0bfc42e,1,200000000000000000
1812,106,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11500471444371433923
1334,106,0x63693a8544523d23ae490d88e88baa404c867574,1,0
57,106,0x0516cf37b67235e07af38ad8e388d0e68089b0f2,1,0
1955,106,0x8c69f8d2f360d0bd12cb73b92e90a380e32987bb,1,1004999876247370967
1128,106,0x542def0bd5c808ddf56ebd35e84a4b1650518a14,1,200000000000000000
1305,106,0x611a6ed28cb59dee17df7b579bf3796b10e326a6,1,200000000000000000
1171,106,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87597598231759879091047
519,106,0x2917634fd7319c38d377fff1d9ccac4505921339,1,0
843,106,0x4361b66fa886c89c2778f5cdcfa36582c1c2631c,1,0
2282,106,0x9fa7d42ef9eb89ef6fabdde88207fbe6afa70626,1,0
313,106,0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e,1,224185960000000000
310,106,0x16d23a44b8d0bf07269e07e0bc52fda3afacada7,1,0
1007,106,0x4d246e41d7131ff60cd533c13bd2aafce7ab1265,1,200000000000000000
991,106,0x4bd77e5637212bc070b6c1382b3bf40bc1a7de18,1,100000000000000000
292,106,0x14fd9303bf2386b47c6ad72631fed472a43214c6,1,129619921863378346
2067,106,0x910c60c049d833a7fd2f5bda310bbea1c5fa3598,1,396142877042742392
86,106,0x06fb028ba0cb89f9b9049a066e784fd3b8662030,1,200000000000000000
2092,106,0x91400be76b7171cf932ae252390d2b60e2c73013,1,30000000000000000000
969,106,0x481bb04f60dd1f7d6ec0a3611ed8023e618697cb,1,10000000000000000
1656,106,0x7c5c0816819e0bd13146f1e7747f4786a59100a7,1,200000000000000000
1489,106,0x7005c3f79dc4ffcb50bbc5a9ec5fa599f795b527,1,200000000000000000
799,106,0x40cb0b19d71eda986c275c85a6e5b26b6ac7e2e4,1,149562024383775718
2100,106,0x9212e74fb08d5e02d1f9ada1b65981f184b7157b,1,5000000000000000
942,106,0x45c4937b83a4a9748fcc998e5e932c462e9dfd76,1,0
806,106,0x40cf224a5e91949bd2ba4276d046c4680c8d646c,1,200000000000000000
2109,106,0x9314a43eace623112ef70b411034f2b08840e112,1,0
196,106,0x0f7e46d4a4397d06d43567c9f161ec2bba57cf8e,1,200000000000000000
834,106,0x42a01ba13f8f7fc3999fec82cccd1f7459800487,1,200000000000000000
2143,106,0x972a8b7d891b88220780421fe4d11f174354ceed,1,0
908,106,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4244645056554407212
1604,106,0x7a3bdee62dd34fac317ae61cd8b3ba7c27ada145,1,0
1024,106,0x4dc23e91fcd7693551f99642bc1e0ed4664fbddd,1,200000000000000000
1035,106,0x4f27ee7ad5ef8d881f62511a36a245e99eaed800,1,0
776,106,0x3ecfba75d5a113241ec899888319a9e1e456ee9a,1,14242960000000000
118,106,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,50000000000000000000000
1062,106,0x51b05c06e1079babb010c3db487634089045389a,1,0
1434,106,0x686ddcf9b7e2d6660ee4cf02757588245a4cb3e1,1,10000000000000000
345,106,0x19abf35c71adf2a81933e81cd7662b6a1033b508,1,0
1402,106,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,23126000000000000000
2252,106,0x9c32443ec5b3c3604e2d29ad1d41f8d3a859f278,1,10000000000000000
1052,106,0x50c2b9c3acda872dd71d88aa2c198aed0b788e5b,1,200000000000000000
644,106,0x32066c4ae40983d9d18b211fde0fee01ceaff6b5,1,260000000000000000
2265,106,0x9d75b8717aa34258dea1afd74306cb41e30f7b3f,1,200000000000000000
1717,106,0x810d3aabbbf8cbcff5c256f2b0621c4941f8b139,1,1150000000000000000
1550,107,0x76363226b9e31b78c2077ecea78f440d81299f39,1,16000000000000000
827,107,0x4254c53fc3b3b38df025ea30bcae410e11bb95b6,1,275000000000000000
453,107,0x213dfb8fc15b935ab223a99bc1b9099e133f5b07,1,250000000000000000
784,107,0x40276ba5efdfbbf749557f6b2a094abd78197164,1,80000000000000000
1813,107,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11500471444371433923
630,107,0x3053c11e2311ec24464751204a78a25844cca847,1,250000000000000000
1470,107,0x6d29eb3fe1229dcccafe51a085234a0c76ef6c8e,1,2000000000000000012
1182,107,0x562bf1b67dc40d9b7c3ddd49e45ae58e61e1b76e,1,16000000000000000
529,107,0x29baeb01efbb06bc988093ffe1b5b231d2f70e20,1,250000000000000000
119,107,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,50000000000000000000000
274,107,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,1,50000000000000000000000
2174,107,0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538,1,113751700000000000
2135,107,0x961f4a36510cbb4ee58ee8feaf65dc7e36a8e892,1,263501344865895625
1114,107,0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a,1,50000000000000000000000
2002,107,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014383254833468741034
1222,107,0x5a81868992ffcf4200a85972c60151690af39006,1,359614797567906501
1912,107,0x88fb3d509fc49b515bfeb04e23f53ba339563981,1,105060375837033894909346
939,107,0x45bee058f59c3fc2311bff15c854f37170780ff5,1,100000000000000000
1019,107,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,174539910726058188
909,107,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4244645056554407212
319,107,0x184f44a581a3fdf67e834cf2a0f193cbdd08a3b9,1,69900000000000000
1858,107,0x8864486c1be43143b2fb2992777ba0b85129f3e4,1,76275682863932100
814,108,0x4119d0b2c28d70fd0af001c7aa90caa4bbe49652,1,60000000000000000
1403,108,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,23126000000000000000
821,108,0x415afca5b7ae8d37163fa910879c9f75f7ee031f,1,60000000000000000
1745,108,0x83d2e472495f408bd0bc85702f4be5ef1acaee80,1,100000000000000000
1277,108,0x5dcec3d1410697f7d8d15378d39ffac86120c126,1,46387390000000000
502,108,0x27d4cfc6dc3a0ff6a931d19f6d8e743c03bdf88d,1,45300000000000000
828,108,0x4254c53fc3b3b38df025ea30bcae410e11bb95b6,1,275000000000000000
1232,108,0x5b674ec9133ff43137c24161c9e93d972e422c04,1,50000000000000000
1231,108,0x5b31b0ee6cb1ddce48d1133641eee091c9da6154,1,60000000000000000
484,108,0x251f5c92586df1c764ed40a75603c935186d1160,1,60000000000000000
848,108,0x43deb3b8960b1760f81070a989fdaf1a575e552a,1,1000000000000000000
1219,108,0x5a4ac9df62415f073e984db58dfe21e14eb8903f,1,171486830000000000
1619,108,0x7a70120b4820513ef3c8322141ae4d1188e33b74,1,60000000000000000
855,108,0x441f401502a07fa09531ee69aaf21d94745075c9,1,100000000000000000
631,108,0x3053c11e2311ec24464751204a78a25844cca847,1,250000000000000000
910,108,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4244645056554407212
1601,108,0x7a32eb68d93497ece5a8cd2d22b76d7061947dbf,1,60000000000000000
477,108,0x243751cd1c2b91e784b9e656fc8cc977a91ab6f7,1,60000000000000000
1814,108,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11500471444371433923
800,108,0x40cb0b19d71eda986c275c85a6e5b26b6ac7e2e4,1,149562024383775718
709,108,0x39760f66f3ba2d4d4fce9b0f738137398a329e9e,1,60000000000000000
719,108,0x3acec63df96b7e37ddb146c20cd89146100a908d,1,60000000000000000
592,108,0x2c9ff426c3fa791cb43f9a33ce6885fa78e87aec,1,60000000000000000
602,108,0x2d4f27d56c17df538de16e601bdc44d365d0aab3,1,129000000000000000
585,108,0x2c0badc1679fb7666e4705ef3c0084654bc81673,1,187727560000000000
1714,108,0x80ab41e3bf8d48d5fceaf8759dcd832bce8d82b3,1,60000000000000000
730,108,0x3b85c812d1355c93e30acf52ed5471a4ad388d92,1,187436964221075331
1327,108,0x621752f25abd2e13136275f0059e4d9ae4dc08b7,1,124636349089814560
576,108,0x2ba3f0981dda6feb724e23b1a2ae349bdaa24a2d,1,1000000000000000000
735,108,0x3be4d16e39903e13fbcecef3c2f734b779867b47,1,500000000000000000
706,108,0x3933422909a00086775bde2febaaca5eb061db3e,1,60000000000000000
1826,108,0x8627f166c0bd05126778ca74b7a7b1cfca30bbd1,1,60000000000000000
1827,108,0x8655f051512899af8614275e8e31f260ea276267,1,1000000000000000000
1095,108,0x529408a6962bae6ca5328874d633738116b89b05,1,124636777729844936
746,108,0x3ccd44bb20bc9c06fa8cce8f6aa207ae86d7dd5b,1,1003828440000000000
768,108,0x3e4fe36e88cd3a92b52d2827fd04c800c02efa7a,1,60000000000000000
1730,108,0x81dd777413157d8d1dc92b3479704e07c339b9ad,1,1000000000000000000
1471,108,0x6d29eb3fe1229dcccafe51a085234a0c76ef6c8e,1,2000000000000000012
1736,108,0x8239882d56c4a997b190297d33f36e9280a63a19,1,406024575636066639
1846,108,0x8755f08374bb0bc598681c324913cbde3283ac18,1,124635491816387420
785,108,0x40276ba5efdfbbf749557f6b2a094abd78197164,1,80000000000000000
1485,108,0x6ff4416cd996576eaab06474c30d0f93f7fc62d7,1,152000000000000000
1178,108,0x550bd1fe450800a20c8e2c1c514fabb98a7c7739,1,45300000000000000
1494,108,0x70dd0d45ad614b9091a7ba26afca17783b911c77,1,60000000000000000
1183,108,0x562bf1b67dc40d9b7c3ddd49e45ae58e61e1b76e,1,16000000000000000
947,108,0x479dfdcd59e226692176384ec7583dc38ff3f605,1,187041678669523651
667,108,0x33d4546960d29107d2bae9d58bd2786e6b5f169a,1,1500000000000000000
530,108,0x29baeb01efbb06bc988093ffe1b5b231d2f70e20,1,250000000000000000
1688,108,0x7f0f08237a47628786febe8b85cff13aac883732,1,1543000000000000000
1551,108,0x76363226b9e31b78c2077ecea78f440d81299f39,1,16000000000000000
1172,108,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87598270430460267686998
2249,108,0x9be6523baf9527ebd3e16b75906698bb1bde2b5f,1,200000000523239601
17,108,0x016e9153a386d53c6fc0ca2d6a56dbb3834dc4b7,1,500000000000000000
2175,108,0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538,1,113751700000000000
454,108,0x213dfb8fc15b935ab223a99bc1b9099e133f5b07,1,250000000000000000
2272,108,0x9e6f352f72ab114dc2f8ee439aa22afa19c3a0cc,1,60000000000000000
449,108,0x20b3fb70cfeb01ac7ea11a412572848139a2b748,1,1583000000000000000
1942,108,0x8b6d47e11ee7dad4bde2c45370a9404e153b3e70,1,60000000000000000
2052,108,0x8fd15ff0be935f23220ea56b8d9ddfb70b8f1465,1,152000000000000000
320,108,0x184f44a581a3fdf67e834cf2a0f193cbdd08a3b9,1,69900000000000000
315,108,0x17c44854ad6964c66fa6302efbc15b0a72fb54cb,1,60000000000000000
145,108,0x09fa8fd60403a6d5d7fcac30bfc5c63f2811ace7,1,186984255696435001
2259,108,0x9d2beea6625c1991c796c498b93842d9e09cb6d6,1,0
389,108,0x1c5175d045cdf6b443cce74cfa5e0622c710dc51,1,0
2045,108,0x8fbb54606676ba5f8edc6c4c88ef29b86d58774c,0,700000000000000000
138,108,0x0852da88800f936ff3fd4c98f236cc6912e4e593,1,60000000000000000
47,108,0x0435f8bc13635bf3cb934242072eea3eeb09d73e,1,1384234339299001248
426,108,0x1e5af7b64cecd78f0141450e942f19b1935c495e,1,100000000000000000
299,108,0x152bae8930267589beee1778ea526c6e7312a5eb,1,60000000000000000
1951,108,0x8c1abf1779480b184d1f5cbb2358396c35729924,1,60000000000000000
2106,108,0x92a8e1ceba48f1e0df319b0a1b4fe4c700f48359,1,152000000000000000
2105,108,0x92a61dd51ad69a0156bf2ff2fa5d9b0f6e6ac1b0,1,124508438165315280
401,108,0x1d255837569e10ec6ad68baec614bc75b1f825b6,1,60000000000000000
2015,108,0x8d68ee32309452088cec84b97fbc89cc7d440084,1,60000000000000000
120,108,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,50000000000000000000000
293,108,0x14fd9303bf2386b47c6ad72631fed472a43214c6,1,129619921863378346
2003,108,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70024822166208039894681
125,108,0x07450986773f22507c919483dccfb9d348ef042e,1,300000000000000000
306,108,0x1671b592610fb7427ed788b66fa3e9217ff41047,1,125213088376898364
338,108,0x196a37946c3d93e9a5309f539ae28b774a32411f,1,926499493587503828
2121,108,0x948707a5b07f740c577f7d7249c355983de70f75,1,50000000000000000
2290,108,0xa0773dbc8d0f4930bcd37d43d8b0c11f03652c84,1,400000000000000000
71,108,0x062cfd4c3e7eca748fd1d1e18bcf7561cad364c1,1,60000000000000000
2136,108,0x961f4a36510cbb4ee58ee8feaf65dc7e36a8e892,1,263501344865895625
175,108,0x0d9c4023fa9483e348d7e04dec0ae1698461b572,1,0
465,108,0x228f3f80e3ac57823abef21d3d668c0028868833,1,60000000000000000
66,108,0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87,1,50000000000000000
10,108,0x005a61772557bef9a3e65a7b87eaccce34f2700e,1,60000000000000000
14,108,0x0124fd98566fb966d118bfb70650cac960dd6c2c,1,60000000000000000
15,108,0x0133b67aec5d8a3959840385ff6f5aba4f85f894,1,60000000000000000
2288,108,0xa0043cea80c4010d6ac3234fba365a6cf754bb11,1,60000000000000000
357,108,0x19c9fda23de82e8713d61f4efc2010365e323200,1,1640900000000000000
2167,108,0x99389b959640f89726233a102327e4902d332806,1,152000000000000000
1740,109,0x82e9a55afb16a26ff840e83dec37e7088774c8ee,1,145206114447313411
672,109,0x3444660f13cfe85be0e5ea5d2ea75d5cb1bb7c27,1,0
1063,109,0x51b05c06e1079babb010c3db487634089045389a,1,0
747,109,0x3ccd44bb20bc9c06fa8cce8f6aa207ae86d7dd5b,1,1003828440000000000
1692,109,0x7f59be872c50a195056ed409a193495a8f490275,1,10000000000000000
2257,109,0x9cb0525d06c14aa22c18414dc6ee4cf4edb27566,1,0
1689,109,0x7f0f08237a47628786febe8b85cff13aac883732,1,1543000000000000000
758,109,0x3d8a6990a98910fe87d007c78a1d632b91dc7ca9,1,0
1348,109,0x653c056a22a724d999c0f890e6102cc4c9d4b74c,1,0
70,109,0x05d3a6ed1f18bfa9390e0526305b84dbca8759e1,0,0
288,109,0x14dda8ecd7d0bd0f8e671966f64af9336b2432de,1,0
1333,109,0x634ed8c2df8fbe613ee25debe1a460b4df2487d7,1,680148942068740700
121,109,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,0,50000000000000000000000
771,109,0x3e9c94870b662ea4a7f66f95d517866407ed7b2b,1,0
1678,109,0x7e5d8b7bcbbc00b9dee995acf86eb34d25ab1eea,1,0
2033,109,0x8ebc08c08b79c7ee7de645fde878d0dbcdbf93ae,0,75000000000000000
1059,109,0x516b082872c3967cd1f3d6c6a8458df7a7830e64,1,0
665,109,0x335d2d954cec61cb4673780300d890340a29dd99,0,200000000000000000
294,109,0x14fd9303bf2386b47c6ad72631fed472a43214c6,0,129619921863378346
1686,109,0x7edb74a70adcaac6b739b5610ea311d44c628015,1,0
1056,109,0x50f7c1a1db6ac509d4a9e684617a191f3b400c04,0,11000000000000000
297,109,0x150e9c31870a99ce35e95c319474edc84ba93448,1,906000000000000000
2255,109,0x9c72c98535224c3c045a3d27ff981ed5a1d64d6e,0,200000000000000000
1066,109,0x520f3ceda6cb793c0e7934ae2673f0ecd7b8cf86,1,0
1743,109,0x8362cb1c821b83ca0026099a4918668a4a52a504,1,0
669,109,0x33ffa2786c764a7407e3bc2021ecdca0408f6ab6,1,0
307,109,0x1671b592610fb7427ed788b66fa3e9217ff41047,1,125213088376898364
1344,109,0x64b5f9dd6f23269b966a4c3717e150a6dd264851,0,500000000000000000
1096,109,0x529408a6962bae6ca5328874d633738116b89b05,0,124636777729844936
696,109,0x36bf12154a40b151e9a87a5ca11cb4934dd3eded,0,0
1729,109,0x818891fddb39a669686420e53a35a539a5f9c82d,0,0
339,109,0x196a37946c3d93e9a5309f539ae28b774a32411f,1,926499493587503828
703,109,0x37ea22d0f551aa66d54605592b672f385b713dc4,1,0
1352,109,0x6588847fb80c60b45b3b1b0413cc4e30d1517fcd,1,200000000000000000
1731,109,0x81dd777413157d8d1dc92b3479704e07c339b9ad,0,1000000000000000000
2046,109,0x8fbb54606676ba5f8edc6c4c88ef29b86d58774c,0,700000000000000000
711,109,0x397eb57696b2ee00b667d9acdac8b7e85c568533,1,200000000000000000
713,109,0x3988dff5d29499038c5d5124a770c6557c2c146a,1,0
716,109,0x3aa6605d87f611e43ad0a64740d6bef9b80fcd2c,1,31000000000000000
1347,109,0x65324ee648f1641dfac22eb0994f0dd1ea12a7ef,0,0
1346,109,0x64c2a74adecc01560592530c120560de74b9567a,2,0
1102,109,0x5317c99b30bea75222a64340ab119d9ee2840a1e,1,200000000000000000
2271,109,0x9e490445a8323d04641e5a8dfc8f23560f86c797,0,0
686,109,0x3533b0b2f5e079cae7669ea25eaf30457e2ed0b3,1,1000000000000000000
2068,109,0x910c60c049d833a7fd2f5bda310bbea1c5fa3598,0,1021142877042742392
720,109,0x3ad338da72d5cfaea19396394062665ae792ad04,1,0
1105,109,0x534e91118bfafd141848cb971f80b7e7a3320799,0,200011000000000000
1408,109,0x670d4460c70415438ef1868b896b86a5b6228192,1,0
1429,109,0x683a4f9915d6216f73d6df50151725036bd26c02,1,112151682149687956257860
2260,109,0x9d36ef2efc940c1fdd02a3df21e838eae229375f,1,200000000000000000
318,109,0x17fb2283a010c1c9e5fd435435277d7aeddc507b,0,37832730000000000
316,109,0x17ebee050c312567ad0038c0a703779401cb0fe0,2,0
2042,109,0x8fa3232ff0a45de66f1810096189a0f6f4ea8724,0,504992632140463401
738,109,0x3c3000c507d84ffe9212e21d75b609425dc3040f,0,0
680,109,0x34a10fce0293276a43c127ac457ad3e65732c888,0,275000000000000000
1694,109,0x7f7bac92aa3e28351f9e89535ca334e8a44542d0,1,0
778,109,0x3f20845969abf0c043911d54e2798a5b2eabaf8b,1,0
476,109,0x24157f65d8f9a045ed6c2ef21745788525f5a7a0,0,0
1046,109,0x506ade0a94949db63047346d3796a01c09384198,0,75000000000000000
1472,109,0x6d4b2a8a7b3e1b3ba27193e5b9142cef39c4e47f,1,0
1569,109,0x774984c93c9207b23479fa2dccccfb1d1a38efe2,0,0
1573,109,0x77c9e49073d9830723195f3788570c2c36c97688,1,10000000000000000
1575,109,0x77d25848b2396250df5860ae566f7c341d81efac,1,0
1580,109,0x78a60dbdbb8f80837fc910fc8f0bb2235ec2b6aa,0,0
987,109,0x4b881b87ee88754e0023957aad7bf9e4d2fe0d96,0,0
988,109,0x4b886d3eea50f46624953935adc0414008888888,1,0
2129,109,0x94d75e3e95b4d43be6ea0cb98663e90a13dbcd9d,1,0
1588,109,0x79748bfc42a567c58682add44a072f8900a84998,0,11000000000000000
159,109,0x0a256324b1d9fb59d4c490d93c8d5555f2fe4c7a,0,0
1591,109,0x7977b909d55a53f9c73140f7f611eaf0638238ed,1,10000000000000000
992,109,0x4bd77e5637212bc070b6c1382b3bf40bc1a7de18,0,100000000000000000
1468,109,0x6d25a1e9e176ab058e0f19e67bcbcaac2be96fa9,0,200000000000000000
1599,109,0x79fcf63bc28b68c8dc768d254d40ee19749900c3,0,399800000000000000
996,109,0x4c078cb14b2d321231a90089195317968957896d,0,75000000000000000
977,109,0x49d43f74988c31e2df1e751e5f0ee160ecdbc5cf,1,0
1557,109,0x7643a2f9c5244337b5d7c43b65c89afd15f59271,0,271736966087555254
972,109,0x48c767aadf1c5f6abf59053aa7c463ba8d921de3,0,0
1548,109,0x760101382e09c357794d90482ee5c4429fc54641,0,75000000000000000
945,109,0x45fd323b35e250c73f23179843bae92b89b91059,1,0
946,109,0x478c9bef4702ca6758f3ed760a51677f74813df5,1,0
2161,109,0x9887b8a790cbd8789ff21b58ad73abce06e675f1,0,0
948,109,0x479dfdcd59e226692176384ec7583dc38ff3f605,0,187041678669523651
1516,109,0x7238a30afe2860855126345009468d6801ae817d,0,0
198,109,0x0f831a90fd7cd559404b77d4b42aa3ef4cc28a63,0,95635205992460926
1522,109,0x72ddc7cf64f8b5c899262674f565e5a4d759d886,1,0
230,109,0x11573bc2152e215ed3071d7668084518cbbed215,1,300000000000000000
2162,109,0x9896780e3525b68fac631eb840ef1114ed146835,0,100000000000000000
1535,109,0x7391743e15afae6f25dd1d464efebbff9da80f53,0,0
1545,109,0x757fc674be75d0fc0c34e9d4e67492d32380673d,1,200000000000000018
1481,109,0x6ed7e999c79263cbe017bd5edbe55cf50db43029,0,115025548159207986
2139,109,0x96409069b740744a084f3d7cd95ec36c72b6e6fc,0,225000000000000000
174,109,0x0d6a42558f44279dcfa8f81d22f28794ee423244,1,0
212,109,0x10865b0acb89cce3850d217f22cd98946cf3605c,0,150000000000000000
2166,109,0x992fb4f41663388cc611e8ef25e714a1541e456f,1,0
1534,109,0x738c5dbca9f2d022174c7abf99da5bec001fc54d,1,0
857,109,0x449833c57904f9d88cd3c26932060a329b93fe94,1,0
1003,109,0x4ce92f2d5ad64a030afafa454fe650929a2e8d78,1,0
849,109,0x43deb3b8960b1760f81070a989fdaf1a575e552a,0,1000000000000000000
2113,109,0x939bac3bad78752763be4dd1da19e8e70995a408,1,475000000000000000
1448,109,0x6a4f28cd5a34f4ef8edc3fa3ba9604afe19dae25,1,0
811,109,0x4109bab36a86b64e9ee5d126ef3545a2c68af684,1,0
2104,109,0x924307c62bc76344f6ee4f49e4a7a49953af7cea,0,0
1031,109,0x4e70bd663b20bb64db6172f5c871bd41c1cc7298,0,0
801,109,0x40cb0b19d71eda986c275c85a6e5b26b6ac7e2e4,0,149562024383775718
2101,109,0x9218f7bb316ba22572779cd0a47fe02d380ac721,0,178933951870503854
816,109,0x4135a11e63897f20483040b897dc99555d418f3a,1,0
2097,109,0x91f7c7dc5a44276482c102178fe1d620b397c276,0,200000000000000000
1332,109,0x63433dc48c9639c61561870f145f2fc7a56cfb1a,1,0
1036,109,0x4f3993a7e76e899bbdd3725965c4cfec2ef25973,0,0
1442,109,0x696d181a7961ee66c42f1ebeddc0b48b106c45ad,0,500000000000000000
792,109,0x4033a71ddcf6ff54b7d0f81270f04dc1be8abc6f,1,0
1659,109,0x7d1f72d49397b0506152ad90a8f23f1c641a5c40,1,0
126,109,0x07450986773f22507c919483dccfb9d348ef042e,0,300000000000000000
2250,109,0x9be6523baf9527ebd3e16b75906698bb1bde2b5f,0,200000000523239601
1648,109,0x7bfeef335b5f0bfa62fdcd9ce718b469eb7c310f,0,0
1671,109,0x7da0e97cb78832463914392b5d414c1befa1fb01,0,100000000000000000
2247,109,0x9b818ad72e4b3cd03bcbe4848a44b274618c4cbe,0,293294462415667212
1450,109,0x6ada6454cd458e230c26e8cba2ba18b0b41f041f,1,0
235,109,0x11a6797a5274344568cfc7a425c4d91079813e90,0,200000000000000000
847,109,0x43dd14091d6769db1a14873506132bbd7f04d384,1,0
146,109,0x09fa8fd60403a6d5d7fcac30bfc5c63f2811ace7,1,186984255696435001
237,109,0x12a282d228b306e08aff9a9a98ad45df1822062a,1,200000000000000000
840,109,0x434a88af3a9c42a5bccea731b324c5cb591c2d17,1,0
838,109,0x4304ecb5504e1790c8f4d5ab2a03b85c466824b5,1,0
240,109,0x12cd3dca194161fe3535755075499f115982ee63,1,500000000000000000
1636,109,0x7b8d1133d3dbfbfb90ab32071f46106a88cf25a5,1,0
243,109,0x139996f03378e1a6b5decf2c58b20926e75b7ac4,0,0
829,109,0x4254c53fc3b3b38df025ea30bcae410e11bb95b6,0,275000000000000000
139,109,0x085ed975a8b6b860de3c2b871da60a3f9f48a5b8,1,0
2119,109,0x9436dbf17ec89b0fe30f1030c6f4c55cf49cb536,0,0
824,109,0x422875df5170a421897e6af87d77fc1a78ba2d1c,1,10000000000000000
2117,109,0x94117b3b675024aae07f0ef864cbadf044ff3bfc,0,0
1635,109,0x7b0b35b416631f05f321fe74990817dca81cabde,1,0
135,109,0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb,0,200000000000000000
2216,109,0x9b194296ccbd0fd4d4ab3f37df2ea102ee6218ee,0,0
1124,109,0x53f13f748bdf5ca196cbf91349ed215864c9e411,0,0
708,109,0x3948422f8998189c64928d5468a49ae63ce7e3d6,1,100000000000000000
940,109,0x45bee058f59c3fc2311bff15c854f37170780ff5,0,100000000000000000
577,109,0x2ba3f0981dda6feb724e23b1a2ae349bdaa24a2d,1,1000000000000000000
1824,109,0x85c952ec161e34a6ee773211e3a617ab8b4d2a95,1,0
2325,109,0xa20f1cc92103f348f2699a71b62c9586c9f9bbaf,1,0
1218,109,0x59e99351467c4a654a5ac8e649f07b213708b597,1,0
2324,109,0xa1ebc0aa38091c132044b876b8c1fde8394e955a,0,0
586,109,0x2c0badc1679fb7666e4705ef3c0084654bc81673,1,187727560000000000
588,109,0x2c17c733cefc0e618850b546d9df53cdbfa29725,0,0
506,109,0x2805ddf1dfedeca06752907f493f5a5c9bb2c902,1,10000000000000000
1173,109,0x54a37d93e57c5da659f508069cf65a381b61e189,0,87598320430460267686998
2320,109,0xa1cad48e9844d850f066376e1f1e04147b16619e,0,200000000000000000
2312,109,0xa1a1a562f7e4869adebe4fff5348d8b489de8a11,1,10000000000000000
